cod_upp;upp;ano;mes;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;total_roubos;furto_veiculos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;recuperacao_veiculos;armas_apreendidas;cump_mandado_prisao;ocorr_flagrante;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias
23;Alemão;2011;7;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;2;1;1;0;1;0;0;15
24;Chatuba;2011;7;0;0;0;0;0;4;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;0;0;0;2;2;0;0;0;0;0;13
25;Fé / Sereno;2011;7;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5
26;Parque Proletário;2011;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;6
27;Vila Cruzeiro;2011;7;1;0;0;0;0;10;0;0;2;1;0;0;1;0;0;0;0;0;0;2;0;1;0;0;0;0;4;2;0;0;4;2;0;0;0;0;0;31
28;Rocinha;2011;7;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;16
29;Jacarezinho;2011;7;1;0;0;0;0;6;0;0;2;3;0;1;0;3;3;0;0;3;0;22;0;12;0;0;0;2;2;3;1;0;1;1;0;0;0;0;0;55
30;Manguinhos;2011;7;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
31;Barreira do Vasco / Tuiuti;2011;7;0;0;0;0;0;5;0;0;0;0;0;2;0;4;1;0;0;0;0;7;1;18;0;0;0;0;1;2;0;1;2;9;2;0;0;0;0;54
32;Caju;2011;7;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;1;0;1;3;0;0;0;0;0;8
33;Cerro-Corá;2011;7;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
34;Arará / Mandela;2011;7;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;5
35;Lins;2011;7;1;0;0;0;0;4;1;0;3;0;0;1;0;2;0;0;0;0;0;3;0;9;0;0;0;2;6;1;1;0;3;1;1;0;0;0;0;36
36;Camarista Méier;2011;7;0;0;0;0;0;1;0;2;0;1;0;1;0;2;0;0;0;0;0;6;0;9;0;0;0;0;0;1;0;0;1;5;0;0;0;0;0;25
37;Mangueirinha;2011;7;0;0;0;0;0;4;0;0;0;0;0;1;4;2;1;0;0;0;0;9;1;5;0;0;0;0;1;6;0;0;1;0;0;0;0;0;0;32
38;Vila Kennedy;2011;7;2;0;0;2;3;12;2;0;4;2;0;8;0;4;0;0;0;0;0;15;2;18;0;1;0;1;3;9;4;1;5;9;5;0;0;0;0;89
1;Santa Marta;2011;8;0;0;0;0;0;4;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;13
2;Cidade de Deus;2011;8;0;0;0;0;1;55;1;0;11;0;0;1;0;3;3;0;0;1;0;10;0;22;0;0;0;2;35;4;0;1;21;34;0;0;0;0;0;195
3;Batam;2011;8;0;0;0;0;0;7;0;0;1;0;0;1;1;1;0;0;0;0;0;4;1;1;0;0;0;0;1;0;1;1;2;5;0;0;0;0;0;30
4;Chapéu Mangueira / Babilônia;2011;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;14
5;Pavão-Pavãozinho;2011;8;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;0;0;3;7;0;0;0;0;0;19
6;Tabajaras;2011;8;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;6;0;0;0;0;7;0;0;0;0;0;26
7;Providência;2011;8;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;0;0;3;7;0;0;0;0;0;19
8;Borel;2011;8;2;0;0;0;0;8;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;3;8;0;0;0;0;0;25
9;Formiga;2011;8;1;0;0;0;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0;3;1;0;0;2;2;1;0;0;0;0;20
10;Andaraí;2011;8;0;0;0;0;2;12;1;0;1;0;0;0;2;1;0;0;0;0;0;3;1;6;0;0;0;0;11;0;0;1;2;16;0;0;0;0;0;53
11;Salgueiro;2011;8;0;0;0;0;0;3;1;0;3;0;0;0;0;2;0;0;0;0;0;3;1;10;0;0;0;0;0;1;0;0;1;10;0;0;0;0;0;36
12;Turano;2011;8;0;0;0;0;0;12;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;1;1;2;0;0;1;5;0;0;0;0;0;24
13;São João / Matriz / Queto;2011;8;0;0;0;0;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;16
14;Coroa / Fallet / Fogueteiro;2011;8;0;0;0;0;1;4;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;5;0;0;0;0;9;0;2;0;2;5;0;0;0;0;0;30
15;Escondidinho / Prazeres;2011;8;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;3;0;0;0;0;0;16
16;São Carlos;2011;8;1;0;0;0;8;14;1;0;11;0;0;2;0;2;0;0;0;0;0;4;0;4;0;0;0;2;12;2;0;1;4;11;2;0;0;0;0;63
17;Mangueira;2011;8;0;0;0;0;0;11;1;0;2;0;0;1;1;1;0;0;0;0;0;3;0;9;0;0;0;1;3;2;4;0;1;5;0;0;0;0;0;49
18;Macacos;2011;8;0;0;0;1;1;11;1;0;1;0;0;2;0;2;0;0;0;0;0;4;0;8;0;0;0;0;6;1;2;0;2;8;0;0;0;0;0;51
19;Vidigal;2011;8;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;11
20;Nova Brasília;2011;8;0;0;0;0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;1;4;0;0;0;0;0;20
21;Fazendinha;2011;8;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;1;1;3;0;0;0;0;0;21
22;Adeus / Baiana;2011;8;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;0;0;4;1;0;0;0;0;17
23;Alemão;2011;8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;11
24;Chatuba;2011;8;0;0;0;0;0;4;0;0;1;0;1;0;0;1;0;0;0;0;0;2;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;12
25;Fé / Sereno;2011;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
26;Parque Proletário;2011;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;4
27;Vila Cruzeiro;2011;8;0;0;0;0;0;6;0;0;0;0;0;0;1;0;0;0;0;2;0;3;0;6;0;0;0;0;2;1;0;2;0;2;1;0;0;0;0;33
28;Rocinha;2011;8;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;19
29;Jacarezinho;2011;8;0;0;0;0;1;2;0;0;1;2;0;0;0;8;0;0;0;0;0;10;3;11;0;0;0;1;0;3;7;1;1;5;0;0;0;0;0;48
30;Manguinhos;2011;8;1;0;0;0;0;2;0;0;5;0;0;2;0;0;0;0;0;0;0;2;0;3;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;13
31;Barreira do Vasco / Tuiuti;2011;8;0;0;0;0;0;10;0;0;0;0;0;2;0;2;0;0;0;0;0;6;2;15;0;0;0;1;1;2;2;0;3;5;1;0;0;0;0;50
32;Caju;2011;8;1;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
33;Cerro-Corá;2011;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
34;Arará / Mandela;2011;8;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;2;0;3;0;0;1;0;0;0;0;0;11
35;Lins;2011;8;0;0;0;1;0;3;0;0;0;0;0;0;1;3;0;0;0;0;0;5;2;6;0;0;0;3;1;0;2;0;2;6;0;0;0;0;0;27
36;Camarista Méier;2011;8;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;5;0;0;0;0;0;1;0;0;1;6;1;0;0;0;0;16
37;Mangueirinha;2011;8;1;0;0;0;2;6;1;0;0;0;0;2;1;5;0;0;0;0;0;9;0;2;0;0;0;1;1;4;0;0;1;8;0;0;0;0;0;32
38;Vila Kennedy;2011;8;2;0;0;1;2;20;1;1;2;2;0;7;0;7;4;0;0;0;0;23;0;9;0;0;0;4;11;15;3;0;10;12;3;0;0;0;0;113
1;Santa Marta;2011;9;0;0;0;0;0;3;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;11
2;Cidade de Deus;2011;9;1;0;0;0;1;53;2;1;10;1;0;0;0;3;0;0;0;1;0;7;1;24;0;0;0;3;23;0;1;1;18;36;1;0;0;0;0;165
3;Batam;2011;9;0;0;0;0;1;13;1;0;3;0;1;0;0;2;3;0;0;0;0;6;0;10;0;0;0;0;2;1;0;1;3;17;0;0;0;0;0;68
4;Chapéu Mangueira / Babilônia;2011;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;5
5;Pavão-Pavãozinho;2011;9;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;6;0;0;0;3;5;0;0;0;0;0;25
6;Tabajaras;2011;9;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;16
7;Providência;2011;9;0;0;0;0;0;9;0;0;0;0;0;0;0;2;1;0;0;0;0;3;1;7;0;0;0;1;1;0;0;0;3;9;1;0;0;0;0;44
8;Borel;2011;9;0;0;0;0;0;9;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;2;0;0;0;0;8;0;0;0;0;0;29
9;Formiga;2011;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5
10;Andaraí;2011;9;0;0;0;0;0;7;1;0;2;0;0;1;0;1;0;0;0;0;0;2;1;2;0;0;0;2;1;0;0;0;2;9;0;0;0;0;0;35
11;Salgueiro;2011;9;1;0;0;0;0;6;2;0;1;0;0;0;0;3;0;0;0;0;0;3;2;15;0;0;0;3;2;0;0;0;0;4;0;0;0;0;0;44
12;Turano;2011;9;1;1;0;0;0;4;0;0;0;0;0;1;0;3;0;0;0;0;0;4;1;5;0;0;0;1;1;0;0;0;1;3;0;0;0;0;0;28
13;São João / Matriz / Queto;2011;9;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;12
14;Coroa / Fallet / Fogueteiro;2011;9;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;9;0;1;0;3;2;0;0;0;0;0;30
15;Escondidinho / Prazeres;2011;9;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3;0;0;0;0;2;0;0;0;1;4;0;0;0;0;0;13
16;São Carlos;2011;9;0;0;0;0;2;9;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;7;0;1;0;0;5;0;6;0;3;10;0;0;0;0;0;37
17;Mangueira;2011;9;0;0;0;0;0;25;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;7;0;1;0;0;4;2;0;0;3;5;0;0;0;0;0;46
18;Macacos;2011;9;0;0;0;0;2;8;0;0;2;0;0;0;0;6;0;0;0;0;0;6;0;8;0;0;0;2;13;1;2;0;1;11;1;0;0;0;0;61
19;Vidigal;2011;9;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;8
20;Nova Brasília;2011;9;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;10
21;Fazendinha;2011;9;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;10
22;Adeus / Baiana;2011;9;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;5;0;0;0;4;0;0;0;0;0;17
23;Alemão;2011;9;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;20
24;Chatuba;2011;9;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;13
25;Fé / Sereno;2011;9;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9
26;Parque Proletário;2011;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2
27;Vila Cruzeiro;2011;9;0;0;0;0;0;9;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;1;3;0;0;2;2;4;1;0;0;0;0;30
28;Rocinha;2011;9;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;2;1;1;0;0;1;3;1;0;0;0;0;21
29;Jacarezinho;2011;9;0;0;0;0;1;3;0;0;2;1;0;1;0;6;0;0;0;1;0;10;2;10;0;0;1;5;3;6;0;0;0;3;0;0;0;0;0;52
30;Manguinhos;2011;9;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;10;0;0;1;3;1;0;0;0;0;0;23
31;Barreira do Vasco / Tuiuti;2011;9;0;0;0;0;0;13;0;0;2;0;0;2;0;3;0;0;0;0;0;6;1;16;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;56
32;Caju;2011;9;0;0;0;0;0;3;0;0;0;0;0;0;0;1;1;0;0;0;0;2;1;4;0;1;0;0;2;3;0;0;2;7;1;0;0;0;0;25
33;Cerro-Corá;2011;9;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
34;Arará / Mandela;2011;9;0;0;0;0;0;5;0;0;0;0;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;5;0;2;0;3;1;1;0;0;0;0;16
35;Lins;2011;9;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;1;0;3;0;2;0;0;2;4;0;0;0;0;0;27
36;Camarista Méier;2011;9;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;15
37;Mangueirinha;2011;9;0;0;0;0;1;5;0;1;0;0;0;0;1;0;0;0;0;0;0;4;0;3;0;0;0;0;8;6;2;0;3;7;1;0;0;0;0;37
38;Vila Kennedy;2011;9;0;0;0;0;0;12;1;0;3;1;0;9;3;10;1;0;0;0;0;25;4;13;0;0;0;5;6;7;3;1;6;10;0;0;0;0;0;91
1;Santa Marta;2011;10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;1;1;1;0;0;0;0;13
2;Cidade de Deus;2011;10;1;0;0;1;3;63;1;0;8;0;0;1;0;2;1;0;0;1;0;7;0;22;0;2;0;6;34;2;5;0;26;14;1;0;0;0;0;162
3;Batam;2011;10;0;0;0;0;0;13;0;0;6;0;1;4;0;9;0;0;0;1;0;18;2;14;0;0;0;2;2;3;1;0;2;9;1;0;0;0;0;89
4;Chapéu Mangueira / Babilônia;2011;10;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;9
5;Pavão-Pavãozinho;2011;10;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;11;0;0;0;3;2;0;0;0;0;0;31
6;Tabajaras;2011;10;0;0;0;0;0;5;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;1;0;0;0;0;2;0;0;0;0;8;1;0;0;0;0;25
7;Providência;2011;10;1;0;0;0;0;4;0;0;2;0;0;0;0;3;0;0;0;0;0;3;0;9;0;0;0;1;5;0;0;0;3;4;0;0;0;0;0;38
8;Borel;2011;10;0;0;0;0;1;14;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;3;0;0;0;2;3;0;0;2;3;7;1;0;0;0;0;37
9;Formiga;2011;10;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;7
10;Andaraí;2011;10;0;0;0;0;0;12;0;0;3;0;0;0;1;1;0;0;0;1;0;3;0;2;0;0;0;2;1;1;0;0;1;10;0;0;0;0;0;42
11;Salgueiro;2011;10;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;4;11;0;0;0;1;2;0;0;3;4;5;0;1;0;0;0;40
12;Turano;2011;10;0;0;0;0;0;9;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;5;0;0;0;0;2;0;0;0;0;5;0;0;0;0;0;25
13;São João / Matriz / Queto;2011;10;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;1;1;0;2;0;2;6;0;0;0;0;0;20
14;Coroa / Fallet / Fogueteiro;2011;10;0;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;1;0;6;2;0;0;0;0;0;33
15;Escondidinho / Prazeres;2011;10;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;0;0;0;1;1;0;0;0;0;0;14
16;São Carlos;2011;10;0;0;0;0;0;14;0;0;0;0;0;2;0;0;0;0;0;0;0;2;2;4;0;0;0;1;6;1;1;1;5;8;1;0;0;0;0;47
17;Mangueira;2011;10;0;0;0;0;0;9;0;0;0;0;0;0;0;2;0;0;0;0;0;3;1;5;0;1;0;0;4;2;1;0;3;7;1;0;0;0;0;30
18;Macacos;2011;10;0;0;0;0;0;10;0;0;0;0;0;3;0;1;0;0;0;0;0;4;1;10;0;0;0;2;18;0;0;0;1;5;0;0;0;0;0;64
19;Vidigal;2011;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;7
20;Nova Brasília;2011;10;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;7
21;Fazendinha;2011;10;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;1;2;0;0;0;0;0;12
22;Adeus / Baiana;2011;10;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;1;1;0;0;0;6;0;0;0;0;0;18
23;Alemão;2011;10;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;3;0;1;3;0;0;0;0;0;17
24;Chatuba;2011;10;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;1;0;0;2;1;0;0;0;0;17
25;Fé / Sereno;2011;10;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;2;0;0;0;0;14
26;Parque Proletário;2011;10;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;6
27;Vila Cruzeiro;2011;10;0;0;0;0;0;3;1;0;3;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;1;2;1;0;0;2;1;1;0;0;0;0;25
28;Rocinha;2011;10;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;15
29;Jacarezinho;2011;10;0;0;0;0;2;6;0;0;1;0;0;0;0;3;0;0;0;1;0;6;1;15;0;0;0;6;3;3;3;1;4;6;0;0;0;0;0;55
30;Manguinhos;2011;10;0;0;0;0;0;3;1;0;0;0;0;0;0;2;0;0;0;0;0;2;0;3;0;0;0;0;0;1;0;0;1;4;0;0;0;0;0;17
31;Barreira do Vasco / Tuiuti;2011;10;0;0;0;0;0;13;0;0;0;1;0;0;0;2;0;0;0;1;0;4;1;4;0;1;0;1;1;0;0;0;1;8;0;0;0;0;0;31
32;Caju;2011;10;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;16
33;Cerro-Corá;2011;10;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
34;Arará / Mandela;2011;10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;3;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;13
35;Lins;2011;10;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;2;4;8;0;0;0;1;2;1;2;0;3;2;2;0;0;0;0;32
36;Camarista Méier;2011;10;0;0;0;0;0;1;0;0;1;0;0;1;0;2;1;0;0;0;0;4;1;7;0;1;0;0;0;0;0;0;1;4;1;0;0;0;0;21
37;Mangueirinha;2011;10;1;0;0;0;0;7;0;0;0;0;0;0;0;2;0;0;0;0;0;4;0;4;0;0;0;1;10;1;5;0;17;7;0;0;0;0;0;47
38;Vila Kennedy;2011;10;4;0;0;0;1;7;0;0;3;2;0;6;1;11;1;0;0;3;0;25;2;13;0;0;0;2;5;5;3;0;5;5;1;0;0;0;0;79
1;Santa Marta;2011;11;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;20
2;Cidade de Deus;2011;11;0;0;0;0;0;48;2;2;7;0;0;0;0;2;2;0;0;0;0;4;0;17;0;0;0;1;22;2;0;1;14;30;0;0;0;0;0;137
3;Batam;2011;11;0;0;0;0;0;19;1;0;1;0;0;3;1;3;0;0;0;0;0;7;5;13;0;0;0;3;1;2;0;0;1;7;0;0;0;0;0;71
4;Chapéu Mangueira / Babilônia;2011;11;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;9
5;Pavão-Pavãozinho;2011;11;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;2;2;0;0;0;0;0;14
6;Tabajaras;2011;11;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;7;0;0;0;0;0;16
7;Providência;2011;11;0;0;0;0;0;10;1;0;0;0;0;0;0;1;0;0;0;2;0;3;0;7;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;33
8;Borel;2011;11;0;0;0;0;0;12;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4;0;0;0;1;1;0;1;0;1;10;2;0;0;0;0;42
9;Formiga;2011;11;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;17
10;Andaraí;2011;11;1;0;0;0;0;11;0;0;4;0;0;0;0;1;0;0;0;0;0;1;1;3;0;0;0;1;4;1;0;0;0;4;1;0;0;0;0;37
11;Salgueiro;2011;11;0;0;0;0;0;5;0;0;3;1;0;1;0;4;0;0;0;1;0;9;0;6;0;0;0;1;0;0;0;0;1;4;1;0;0;0;0;38
12;Turano;2011;11;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;0;0;0;7;2;0;0;5;3;0;0;0;0;0;38
13;São João / Matriz / Queto;2011;11;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;1;2;0;0;0;2;0;0;0;0;0;12
14;Coroa / Fallet / Fogueteiro;2011;11;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;9;4;0;0;0;0;0;36
15;Escondidinho / Prazeres;2011;11;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;0;0;0;0;18
16;São Carlos;2011;11;0;0;0;0;0;11;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;16;0;5;0;9;4;0;0;0;0;0;49
17;Mangueira;2011;11;0;0;0;0;1;8;1;0;1;0;0;0;0;0;1;0;0;0;0;2;1;3;0;0;0;0;9;3;2;0;7;9;0;0;0;0;0;50
18;Macacos;2011;11;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;0;0;0;0;13;0;0;2;2;11;0;0;0;0;0;54
19;Vidigal;2011;11;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;7;2;7;0;1;4;0;0;2;0;0;31
20;Nova Brasília;2011;11;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5
